,Identifier
286603,7010565317550197510
286604,7065586429380135686
286605,7036089872188263173
286606,7093882666633726725
286607,6917228271968979714
286608,7094050924561222427
286609,7091832871043812123
286610,7092631461991303963
286611,7093414071759948571
286612,7091155062822832922
286613,7060310897159309313
286614,6962264190824220674
286615,6852999609023843078
286616,7040956178028940033
286617,6873033536820103937
286618,6897882650757876486
286619,6897913386303097601
286620,6909301557733427974
286621,6637197512799160325
286622,6704955714755889153
286623,7082253677490113307
286624,5000000001121688133
286625,7024520054540617729
286626,6993842862211353370
286627,6838188566279883522
286628,6882028842727394049
286629,7006673892438067969
286630,7009099337661696001
286631,7007480975055652865
286632,6912401724934327041
286633,6916035045396417282
286634,6765269346211252997
286635,6924661617674308354
286636,7091948922242894593
286637,6913752391091342082
286638,6877420844579080965
286639,6908651213978438402
286640,6917818040813931266
286641,60933897
286642,6912258338558397186
286643,7101264624372239130
286644,6914516668945320706
286645,6912263757905349378
286646,6908097581893602050
286647,6914704274333141762
286648,6915684879392983809
286649,6911472903616121602
286650,6914921278898064129
286651,6914264685148015361
286652,6918984788124715777
286653,6912749260828134145
286654,6894774103752887042
286655,6874094002887527170
286656,6912260611787213569
286657,6907760068960193282
286658,6914835927441410817
286659,6905776565905410818
286660,6907981551305657089
286661,6911288062819552001
286662,6915983175210584834
286663,6911461012256377601
286664,6911320537751046913
286665,6879820463707982593
286666,6908395132802943746
286667,6912017622917860098
286668,6911196105388673794
286669,6913948433137109761
286670,6949366116057631490
286671,6908701687335095041
286672,6912336539859094274
286673,6913018625570261761
286674,6876869088505858818
286675,6917798100660685570
286676,6917491213587237633
286677,6917490469740006145
286678,6910466196622101249
286679,6910029181833235202
286680,6906298458680888066
286681,6912290685177678594
286682,6910181374896933633
286683,6916504061973940994
286684,6912370158149323521
286685,6919531231650663170
286686,6910904348554201858
286687,6904064555324951297
286688,6887986196387990274
286689,6915373352735951617
286690,6906758611783944961
286691,6884176100172286722
286692,6907436566063401730
286693,6915781065999239937
286694,6912061776221752065
286695,6912066940425046785
286696,6912256642554219265
286697,6915607718816385793
286698,6876629366462270209
286699,6914469145891703554
286700,6918706585871108865
286701,6918693975566060290
286702,6918682730351872769
286703,6906844671671159554
286704,6916039107844000513
286705,6902995876717923074
286706,6910085850420284161
286707,7093588110759906075
286708,6917098322423597826
286709,6916496232160463617
286710,6912387616403000065
286711,6917307095813884673
286712,6911606467103623937
286713,6918375021266193154
286714,6911905619058445058
286715,6918698131307678465
286716,6913413642876734210
286717,6917520604346354434
286718,6912339359299652354
286719,7093940800937085723
286720,6956830077040528129
286721,7092928480194611994
286722,6912482943420074754
286723,6919052188933163777
286724,6910193743761066754
286725,6907099857979312898
286726,6910449346685651713
286727,6919138878381198081
286728,6880359550705240833
286729,6912353111038233346
286730,6917142705076210433
286731,6909656582561352449
286732,223786588940525568
286733,6716440777607612417
286734,6843759251828083458
286735,6913824418628143874
286736,7087004709898603291
286737,7093811822834322177
286738,7088504379300514586
286739,7100029615506311962
286740,6984041845181385498
286741,7087911527788923675
286742,7093563197642410754
286743,7024417567359945473
286744,6874020406936800001
286745,284037504742428672
286746,279768096687472640
286747,6613051140697229317
286748,6752830423249717250
286749,5000000001442214040
286750,7069497718461156101
286751,6918447675847363334
286752,6912734150625708805
286753,6918085948718844678
286754,6916979976793312005
286755,6917380675322530565
286756,6918018101514636038
286757,6914411116630231813
286758,6975444584847461125
286759,6978887398457445125
286760,252947882066984960
286761,6915173992651721478
286762,6917938773623966466
286763,6913523983619033857
286764,6909642238654024454
286765,6915472913344793350
286766,6918394555364674310
286767,7071769373081373441
286768,6961148100325034758
286769,7026402417151363846
286770,6918710118041389829
286771,6904122517108034309
286772,6856843973047175942
286773,6907346275587410693
286774,6910199907399879425
286775,6917682459937147650
286776,6918533013949156098
286777,6999368133731437318
286778,7067978312013957893
286779,6918285641721694977
286780,6973274119701809926
286781,6915426216178699013
286782,6918141043166743298
286783,6909271975923927814
286784,7085392439153822470
286785,7089583529809562374
286786,7091100191331224325
286787,7094171315044715269
286788,7079456947447171846
286789,7091864138674096938
286790,6916242424746986246
286791,6921823689562393349
286792,7049001216017320710
286793,6977425368974199557
286794,6912639484219656966
286795,6999260764296989446
286796,7030047042538195714
286797,7044850642602560257
286798,6919178072646290177
286799,6875736935285934082
286800,7221459902647175170
286801,7108660843302127618
286802,6814503001517083397
286803,6986931181707119362
286804,6806429955233286917
286805,7060346683099581185
286806,6707282870450309894
286807,7065411712727714561
286808,7058120359500942081
286809,6860548814072204037
286810,7017919761804413697
286811,7068719634753161985
286812,7022263107464563458
286813,7036113948197866242
286814,7041931397086448386
286815,7044082549316324097
286816,6550647792635742981
286817,6825868177604381446
286818,7040738042214157058
286819,296992019497934848
286820,7078282982154357505
286821,7075764539564182274
286822,222024972758818816
286823,6961456123597621249
286824,6918798848559254274
286825,6976670244773350149
286826,6973066421144210181
286827,6939549642438757126
286828,6881309676802263814
286829,3501390
286830,6842392993366838021
286831,6928423841502234626
286832,6881096895993825282
286833,6928964306407983105
286834,6928639750623397889
286835,6892216493962954753
286836,6892216494910867457
286837,6910312032122243846
286838,6914218018939702017
286839,6902217320022788870
286840,6906828812198169346
286841,6899126522813139717
286842,6905889233492249350
286843,6906854306973027078
286844,6910910953882487553
286845,6912057953499581186
286846,6997812960345196546
286847,7016216916972800002
286848,7153827552027478017
286849,6782133110076098562
286850,6731198472495564801
286851,6912803578633669377
286852,6917809124918971138
286853,6912772215280864002
286854,6944641163005643522
286855,6919471881376566018
286856,6915732869302635265
286857,6911547926498036482
286858,7100486731832625946
286859,7100500839961873179
286860,7089189973185792769
286861,7081055381438417691
286862,6709401155375499265
286863,6878677633979206402
286864,6895818592667978497
286865,7159419171221014529
286866,6901379617219709701
286867,7093975467820239662
286868,7076961332881230597
286869,6948924762215156486
286870,6882439478300920581
286871,6701927768910727169
286872,245876489903235072
286873,6714302059820091393
286874,6719223844575381505
286875,7074569076651363074
286876,7093193979780500226
286877,7092172932759276290
286878,7091288565166197505
286879,6750330654912708613
286880,6746653416585431041
286881,6704975928084137985
286882,248911343674757120
286883,6714829363520588549
286884,6515650577194554368
286885,7065011084423809819
286886,7071114913095174939
286887,7068623888493677338
286888,7027259329954761499
286889,7064895980277107482
286890,7030456890106727194
286891,7032188053972077339
286892,7064591930050480923
286893,7064522301789850395
286894,7056617099149527809
286895,6952152804081371906
286896,7099356161933822747
286897,7090010045663972122
286898,7102756530595826458
286899,7057755252627376898
286900,7082727377381460763
286901,7088287903331207962
286902,7097021224194181915
286903,7099383569374169883
286904,6998817648219360026
286905,7052699536905177883
286906,7051141753172232961
286907,7058474779476560666
286908,7091835395344386817
286909,6909224211601017602
286910,7091779986100636417
286911,7067118578067081990
286912,6909013437276326657
286913,6939587691000482562
286914,6777953878592785157
286915,6831073291936074501
286916,6915158594464205569
286917,6917012731077888769
286918,6909980231877020417
286919,6884667704876616449
286920,7093644532990184198
286921,7008593635176467202
286922,6871816340504578049
286923,6924118408636287745
286924,6866709006581385985
286925,238464888837267456
286926,6705026555099219969
286927,6948053562526075649
286928,6907603756045617922
286929,6917292115848334081
286930,6858196168032126978
286931,6939938853801986049
286932,6768546049935231749
286933,6919066041511398145
286934,6916911572895992577
286935,7093651797121764122
286936,6918382316490509057
286937,6918689220848585473
286938,6963496846622755586
286939,6909723426806975234
286940,6916060043209149186
286941,7093361878864268058
286942,7090655393726122754
286943,6916781668816685825
286944,6916344452554541826
286945,6914328673751517954
286946,7057452868999203610
286947,6912650462294592258
286948,6917387868486863617
286949,6914318096756902657
286950,6915757574734252801
286951,6959646215302662914
286952,6894129320948747009
286953,6917208769227148033
286954,6915762304307038977
286955,6953254704306506497
286956,6917656900872014593
286957,6916160268700224258
286958,6837485952634505986
286959,6910677841424173826
286960,6918438578225728258
286961,6917249380240444162
286962,6907829918738942722
286963,6911672590171949825
286964,6930523486079273730
286965,7033059600618605338
286966,6911767864403970817
286967,6914934600813120257
286968,6917571117297289986
286969,6919478552349969154
286970,6918684668707605250
286971,6917106052618128129
286972,7034806746971491074
286973,7081673876631014170
286974,6911607957478902530
286975,6908785390539246337
286976,6905433801037073154
286977,7015919574281505562
286978,6919725414696897281
286979,6901972839961021186
286980,6924339268290743041
286981,6910383133439429378
286982,7103757503691475738
286983,6913795711368825602
286984,6910869000562019073
286985,6763566075071318786
286986,6914302966350580481
286987,7030838453403126534
286988,6912759191899818754
286989,7026331062313831173
286990,6827502152806714118
286991,6874782064877652737
286992,6947934181003447041
286993,6919501724466121474
286994,6915028269478087426
286995,6729937610719955718
286996,6908341894737529602
286997,6918781800181549825
286998,6919132193658850049
286999,6913868089268833025
287000,6718355981044058881
287001,6900653748343900930
287002,6913820888915806977
287003,6919176644255156993
287004,6789883382210841350
287005,6816241996869487365
287006,6859791069048032005
287007,6895423573150780162
287008,6912792523089988354
287009,6915101332613384962
287010,6945387489846676226
287011,6863800916080904966
287012,6852841338698763013
287013,6914229006552337154
287014,7026375271523584770
287015,6747351496544783110
287016,6922192335665138434
287017,6912029632720161537
287018,7029764499762645761
287019,7038971675605928706
287020,6910438306949942018
287021,7042291414222277378
287022,6889850419015617282
287023,6913565229079186178
287024,6796851334919375622
287025,7045738903579724545
287026,6990808839343852290
287027,7089835495530089218
287028,6709398041729714178
287029,7059786536467843841
287030,7125763460603840513
287031,7088226972458814235
287032,6927649816294050561
287033,6972930972870265601
287034,7038071205278010139
287035,6953699937523747590
287036,7063754342800640794
287037,6915439192344382210
287038,7068266103046916891
287039,7091617276524514074
287040,7054844107529014042
287041,6895430768554707717
287042,6757273677554879233
287043,6734337978807749378
287044,6937667927902948101
287045,7055085386468477742
287046,6870791722838788098
287047,6933408188985330438
287048,6775827349377140737
287049,6863815892845841157
287050,6747970203277084674
287051,6649081988927982342
287052,6851109746628365061
287053,7014136580013116165
287054,7053443790039698182
287055,6940358942329719558
287056,7093871672398318342
287057,6950721242177571590
287058,7092912622231636742
287059,6955188293202070277
287060,6976998709691173637
287061,7093629945418697477
287062,7093306505641937669
287063,7087079299534064390
287064,6903387155326864130
287065,7093809855420500742
287066,6911878453419674374
287067,7094108051904416518
287068,6917002395058817794
287069,7092454383363083014
287070,7015348520932739845
287071,6942970203471186694
287072,6948862134864349958
287073,6948563776455199494
287074,7121135078381455362
287075,6954418189040208645
287076,7069774780936882971
287077,7063941063936854810
287078,7078013067396778779
287079,7053871371335830278
287080,7086928711269813018
287081,7055274836163119898
287082,7079398715408108315
287083,7079519883738073883
287084,7053765982816324357
287085,7093883253584661275
287086,7079061452476140315
287087,7059232746597534490
287088,7053762610629708591
287089,7054895850081962758
287090,7053808076105026309
287091,7093476996050619137
287092,7080597306155830043
287093,7055986886673697538
287094,7053119279461304322
287095,6840607327666587650
287096,6904293147518585601
287097,6875033367205710594
287098,6988150075709065985
287099,6710109067039213569
287100,6876105120724175618
287101,7148442706878924801
287102,7044141076076038146
287103,7090642516868909829
287104,6948486036787972865
287105,6962455030209219330
287106,6914614695773440770
287107,6598165518477757189
287108,6701997578289940481
287109,6717414834184390657
287110,7088443830051047426
287111,7092922321438100230
287112,7097333790787275525
287113,7097989462898002693
287114,7092750242101218053
287115,7091406457588960006
287116,7098727846012521222
287117,7092544678016387845
287118,7094383254169930501
287119,6905114220908612354
287120,7023789992372046598
287121,7093594545929161477
287122,7086209163004594950
287123,6946224729762122498
287124,6909780590317439746
287125,6908179008597363458
287126,6958182184750631685
287127,6834030349622725381
287128,6997736641305545478
287129,6916261718914435841
287130,6854423287506701061
287131,6914726390386543362
287132,7081925215520951042
287133,7027498982632999681
287134,6910691824055110402
287135,6808536261695965958
287136,6791882096626370562
287137,6908353544856881921
287138,7089948521767504646
287139,7093607614889642758
287140,7101378918616402693
287141,6625123658668968709
287142,7094683699023399686
287143,6955597398370568966
287144,6784390538054338562
287145,6715636730751354881
287146,6984852693533723418
287147,6983627542741715739
287148,7076992950483405595
287149,7087183528030456578
287150,7022263645124004634
287151,6915817818667715329
287152,6905043613395323653
287153,7093905207695919874
287154,7093499360171789082
287155,7094046824427817754
287156,7093499099248479003
287157,6664576988923153157
287158,6906239258227395330
287159,6935703801470929666
287160,7093963991562717979
287161,6895744481963182850
287162,7087806358094924571
287163,7088025253137451803
287164,6958446654433315586
287165,7093513248405818138
287166,6984725928668662555
287167,7014167657821834010
287168,7083927820073700122
287169,7086598161963174682
287170,6778855366366071553
287171,6758484006318164737
287172,6911327140000615169
287173,6766938354308238082
287174,6780753791324146434
287175,6816309004122195970
287176,6771376775910918146
287177,7074890545349905154
287178,7173706923718477825
287179,7029802774145533954
287180,7093287062438562602
287181,7092523606755953454
287182,7051619708805630725
287183,7091680700457356037
287184,7109130043376273409
287185,6821192570593347585
287186,6859512332511348737
287187,7041585164309841922
287188,6988189805596706817
287189,7085511218991057665
287190,7083168506472073986
287191,7091275266152073986
287192,7093652239876754178
287193,7072073549892782850
287194,7086190535295142657
287195,7096998285730171649
287196,7094116292453485314
287197,7085078108759542530
287198,7070488843862018818
287199,7218347894405892098
287200,7050082573736741633
287201,6930549221934238465
287202,6833848328712047366
287203,7035575602887674629
287204,6973322098756733697
287205,7017165307986889473
287206,6967782598277876482
287207,272764674671153152
287208,280018997968822272
287209,261593305220866048
287210,5000000001327227073
287211,6835071619040283394
287212,7051909862477105946
287213,6916773774050675457
287214,6669841542502550278
287215,6876071746609711874
287216,7052892897233898242
287217,7086158236612610842
287218,6877224100788538113
287219,7086235916452301594
287220,7006575781937761050
287221,6709402825702508546
287222,7080192662124399366
287223,6854115144868399877
287224,6908707769596693249
287225,6999616110660159489
287226,6946370507872667649
287227,5000000001120321569
287228,5000000000322189846
287229,252722402835759104
287230,7028236319155456774
287231,6835461704810384133
287232,7003523117335268101
287233,7028583508624804614
287234,6884734965125368582
287235,6971541664884132613
287236,7028730728087063301
287237,6829157780478232577
287238,6999042823609731867
287239,6898877219293235969
287240,7098202978175273754
287241,6768871900140537858
287242,6910289603559705349
287243,7249355663054358530
287244,6704931652797204481
287245,299859461484310528
287246,7098444595222088454
287247,6704938095311063042
287248,6900680532611713794
287249,6915436648901659398
287250,5000000001313343143
287251,6897329433468766981
287252,6981836728483056390
287253,6870930174976772866
287254,6865040765647670021
287255,6852223798700149506
287256,6848401450541222661
287257,6848984032043191046
287258,6819048514522254086
287259,6859741236283050757
287260,6861369793920994053
287261,6854067650063387397
287262,6893235439700937474
287263,6856878053658725125
287264,6845317721878874886
287265,6908115689379678982
287266,6846924443202161414
287267,6895855512718445313
287268,6873860032132336385
287269,6861639747224374021
287270,7092419153948134171
287271,7091901161716157211
287272,7091446422922480410
287273,6853168576690490118
287274,6902873155585460997
287275,6915064204768725765
287276,6915136436094143237
287277,6912337725853010694
287278,6917664819412028166
287279,6851795948889328390
287280,6893186766505921285
287281,6898135896898489093
287282,6911533034906848006
287283,6825728082817977094
287284,7083973577908701995
287285,6729717325697747718
287286,6872888301096192773
287287,6816740176253963013
287288,6852710196972702469
287289,6884016905645050630
287290,6908700593808788229
287291,6885737364048726789
287292,6791579575026469637
287293,6882921905108650758
287294,6882900799580736261
287295,6892439129506761477
287296,6904430446298286854
287297,6879555758380305157
287298,6916725576581974790
287299,6898585931436034822
287300,6916128156969650949
287301,6882473211527809798
287302,6862422057481669382
287303,6912941726487284486
287304,6834921887232035590
287305,6913903655913769729
287306,6854013761594886917
287307,6872928031527160582
287308,6915090553239554822
287309,6886995328831195909
287310,6905913728429083398
287311,6851010034999003909
287312,6880668407805528838
287313,7093301438620764974
287314,6913508511729126145
287315,6877933701846928133
287316,6879576678562122502
287317,6886609094417959685
287318,6907029631375903494
287319,6658695315245370117
287320,6791554204931508997
287321,6918117894618401542
287322,6916084127489886978
287323,6883333866103311109
287324,6912474017748355846
287325,6893420000607095554
287326,6917407221567523589
287327,6915705721220909826
287328,7092487830437415681
287329,6876852883925502726
287330,6913440237800704769
287331,6870120066965768966
287332,6881364707865922305
287333,6919460641774275330
287334,6914828576919538437
287335,6874584988688403202
287336,6917030151205309190
287337,6803570454671002373
287338,6896332494384220933
287339,6830205343868422917
287340,7093751275518511873
287341,6820035263385864965
287342,6859929234605869829
287343,7093712669844245274
287344,6997791508342507522
287345,7012155843114191622
287346,6799964021379369734
287347,6936000626778327810
287348,7102310750198303494
287349,6822339999032150018
287350,7065271425347553281
287351,7076724091197098758
287352,7082024289859308294
287353,6958413861720558337
287354,7099626932085525274
287355,6968210639643036418
287356,6975523665597270786
287357,7025211190385134363
287358,7046160327410584325
287359,6972274878464510722
287360,6972030283977607937
287361,7044387838003006234
287362,6969260939346676485
287363,6999287700499024666
287364,7082810453683882754
287365,7092126695692077826
287366,7085085960769161990
287367,6913904206378552069
287368,7055341959221218054
287369,6910397842918050565
287370,6870111442280958721
287371,7049749162333670146
287372,7066853799960808194
287373,6905132294424906498
287374,6871337037962808066
287375,7096211162223758081
287376,7241315962887358465
287377,7241315950565722114
287378,7090520429856672514
287379,7033464132838279938
287380,7092514373385734914
287381,6913881443869510401
287382,6853913900912626437
287383,7252875601714022401
287384,6907739862586182406
287385,6988180203742759685
287386,7011428900450338818
287387,7011428938748528642
287388,6845694323984435201
287389,6908093743908276997
287390,7092142625007880966
287391,6906677656960502533
287392,6877256139457694466
287393,6965776032003590914
287394,6879593653010991877
287395,6910956525376867078
287396,6907011910969903877
287397,6910372322218101509
287398,6883169280863619842
287399,7087044321379191558
287400,6891942772727827201
287401,6942880430102153990
287402,6901520102689082113
287403,7006717273167661826
287404,6799746051868756742
287405,6932477410646510338
287406,6992292345727306502
287407,6867320992700631809
287408,6789502688011766534
287409,6845795593663548165
287410,7083917295361248027
287411,6843382759377864705
287412,7032723130128812827
287413,6916460848119401217
287414,6910000421872438018
287415,7095370151045892865
287416,7074110290732206875
287417,6912823679848139522
287418,7081270014577281794
287419,6913667705711135489
287420,7080125121947601665
287421,6914137185973242626
287422,7078677296906799873
287423,6919115687520733954
287424,6911240656451144454
287425,6915386276464118530
287426,6907116011007265538
287427,6920666176104286978
287428,6958265881101175553
287429,7075006568139787009
287430,6982988736988613377
287431,6911635125054884610
287432,6997439670636612378
287433,6918198234619874050
287434,7098286452978731781
287435,6919096231427918594
287436,6908969817898814210
287437,7089842573472271106
287438,6914905486655605505
287439,6908356941156748034
287440,6926087945891941122
287441,6910641574401903361
287442,6913251035888896770
287443,6912315698517691138
287444,6968878817020496642
287445,6874209350156978946
287446,6903861649862888194
287447,6910037980656732934
287448,6918474868346325766
287449,7076424307416533766
287450,6909473091294972677
287451,6914221152541936389
287452,6957475226863012614
287453,6906995785087421186
287454,6880074937948752641
287455,6908236092017756930
287456,7070868633995561730
287457,6949286464739953414
287458,6915311300046260994
287459,6912059165032712962
287460,6925913460056312577
287461,7094062261186136838
287462,7014813464661084929
287463,7083010543438531354
287464,6914292304408840962
287465,6696009317293886214
287466,6915247237937793793
287467,6978004641602751258
287468,6899568347206191878
287469,6452956555188505357
287470,7088728249521441541
287471,7066165054659447558
287472,7023508532280444929
287473,6858880727287613442
287474,6858880688314124290
287475,6863274559114577921
287476,6858880687965997057
287477,6896956166048385794
287478,6766092377481300737
287479,6850416516161145601
287480,6858585437414509314
287481,6900807452292352770
287482,6991075853836831489
287483,6994284703998036763
287484,7031814996325960475
287485,7046516098447018778
287486,7148313864537376770
287487,7150684700386494466
287488,7050527879192759041
287489,6805642943462968069
287490,7000051876326869761
287491,6896539732524731138
287492,6874944861695478530
287493,7093556869544823553
287494,6641921740152769286
287495,6838228772643145730
287496,6664565760993626885
287497,7074275480908335878
287498,6592364442351045382
287499,7066103030034270977
287500,6903057511532825349
287501,7011249190336580358
287502,6914336837545134849
287503,6918784092720941826
287504,6538304996251800576
287505,6924346983054396162
287506,7019442074047417093
287507,7027163502443793153
287508,6978525092565240582
287509,7092769625171462917
287510,6967073697358187269
287511,7100396648181828353
287512,6963997037796854533
287513,6896872354501790465
287514,6907157225366670082
287515,6966809590642035457
287516,6846428699240171521
287517,7049985667249473537
287518,7048511578970344219
287519,7048668226674379547
287520,7048814244409690906
287521,7048942400760204059
287522,7048619744949324571
287523,7048638202290440986
287524,6790731131693041665
287525,7014371240085310210
287526,7007378629886331649
287527,6803769238797568773
287528,6939941077793180418
287529,6860055772563245057
287530,6917600074550037249
287531,6906385550752713473
287532,6918282452205062914
287533,6894741186745993985
287534,6918399093614168833
287535,6903998521230330626
287536,7086274772799146757
287537,6915720410927614722
287538,6903539069498772225
287539,7021276767113874181
287540,6883042503340066818
287541,6895725774846986241
287542,6709403583290312706
287543,7047557699416853249
287544,6834884340015433729
287545,6937726471658097410
287546,7063945635749628673
287547,6958335323738884866
287548,7055644116612680474
287549,7042988333605522178
287550,6967666607206696961
287551,7038852670999841563
287552,6967648602160188165
287553,7092770024506886938
287554,7040851635454724891
287555,7103445362441980699
287556,7091428343169436421
287557,6993893290751920923
287558,7092584140863802139
287559,7076659536094235418
287560,7094120722775427867
287561,6995559961275271963
287562,7093955303686802203
287563,6967599446704130821
287564,7043290116193848091
287565,6981354301377547034
287566,7071605315451636507
287567,6971447813255318273
287568,7093823928547691291
287569,7020814285932694298
287570,7093955191333997339
287571,7093035833124490010
287572,6968278062567885573
287573,6987427392029592346
287574,7092546325941717787
287575,7042349412370221825
287576,6967599407776779013
287577,6992100906187721499
287578,7094183768654678810
287579,6968087082342435585
287580,7093739937064848154
287581,7053500906532391707
287582,7080569572750887681
287583,7050313832639515418
287584,6967602565655612166
287585,7091763447649553178
287586,6994482628174908165
287587,7075309141082589953
287588,6790384017138141958
287589,6715024957954476806
287590,6941483273994472194
287591,7032691112217266946
287592,6972098134675639041
287593,7095340980290718465
287594,6955410488620484610
287595,7092086920783678213
287596,7054695103184504833
287597,7099914103363455749
287598,6913802605730728710
287599,6814769580461214470
287600,6734313583309523718
287601,6741429345677560581
287602,6756726741915404289
287603,6854623502998210562
287604,6855106103886269186
287605,6765352504080255745
287606,6797800751944043265
287607,6868888669613247234
287608,6919439115343694594
287609,6912797094768184065
287610,6917879166960421633
287611,7089395142021253915
287612,7074266461761538843
287613,7049281796160211739
287614,6864333953747241733
287615,5000000001405637973
287616,6519972768031708175
287617,6450292397468470029
287618,6561240530498360335
287619,6590962910434953221
287620,6705003853244270594
287621,6614171903072406277
287622,6586201489570532097
287623,6878063120909077250
287624,6917620453221681925
287625,6578144957494725378
287626,7012624226813299461
287627,6928400955029457670
287628,6903271878148819714
287629,6741112209620945669
287630,7002776047263451910
287631,6985600973980830469
287632,6971464824182131462
287633,6855289453976636165
287634,6820210980291824390
287635,7010125753715067653
287636,7036244340708182810
287637,6867434184663665410
287638,6884926654528015106
287639,7004891203846130438
287640,7013738803076532998
287641,7057471752980515611
287642,6969836461801671429
287643,6970071835920648966
287644,6966256986279267073
287645,6562056028811168517
287646,6740551584570297089
287647,7064255951528495873
287648,7084168829554805506
287649,7012526698663136002
287650,7177706330042402817
287651,6990819335891601409
287652,7093234098788993818
287653,7094138506372582145
287654,6945531752605682433
287655,6810370568911735557
287656,6876569563979434753
287657,6717100639203100673
287658,6917682707820514053
287659,6907339037212740357
287660,6947909291412097798
287661,6919505292719819525
287662,6944723936198396677
287663,7249864549334566913
287664,6623027155158698757
287665,6948428584478345990
287666,6839368708830333701
287667,6629605420367350533
287668,7080652105103263746
287669,7079021620219611910
287670,7079334542028409606
287671,7084650320210594566
287672,7090093962400123654
287673,7093523739509295877
287674,7082796081070836485
287675,7093220365928860421
287676,7103275263043111685
287677,6906908958846454534
287678,7002974606222953218
287679,6931390458304137217
287680,260424288497815552
287681,6931291718978144257
287682,7068251428615228166
287683,7161254219285022721
287684,7174335750316656642
287685,6704978761844000769
287686,6527031368466205443
287687,158840031
287688,7099415500072946459
287689,6942852533333412609
287690,6973866422439119618
287691,7099821833720973313
287692,7102365046004534021
287693,7152201913759434754
287694,6819073050181405446
287695,7190325661188229121
287696,7158223194292226050
287697,7052826994534254593
287698,7041193032805025793
287699,7070480055176039169
287700,6916272511948835585
287701,6917307798623750917
287702,6914298926401194753
287703,6918465700105358086
287704,6919370773119453954
287705,6913232580435315457
287706,6909039958334524162
287707,6911698312290650881
287708,6910653788177189638
287709,6911722428557200129
287710,6907225864149273345
287711,6914684617136376577
287712,6912378391001860866
287713,7046784034634369794
287714,6912782545016982274
287715,6911617854219553538
287716,6909050160975039233
287717,6906370937294293761
287718,6911935931960298242
287719,7092689405877553922
287720,7047537146181946113
287721,6911712140634180353
287722,6907640472676813569
287723,6912840642880178945
287724,6908374247807290113
287725,6907249937864542977
287726,6904198786910817025
287727,6912425754697435906
287728,6916894220070456066
287729,6907110731737631490
287730,6911344312307567361
287731,6913600290507803393
287732,6909477646598490881
287733,6913287587394554626
287734,6906835279622376193
287735,6911972278750219010
287736,6908303224923507458
287737,6914273339552975617
287738,6908983459264350978
287739,6906449773394479874
287740,6906756159944805121
287741,6912674872078387969
287742,7005597259517790977
287743,7050451999665752834
287744,6902024420030778114
287745,6914857885545532162
287746,7064583608563944193
287747,6916461204177324802
287748,6908072900297788162
287749,7071241261931318017
287750,7027764874851715866
287751,7013612809548270362
287752,7012290710523120411
287753,7012882306939488257
287754,7012139848232373019
287755,7040337501667461122
287756,7028899884736482049
287757,7120537218904508418
287758,6984132732112751362
287759,7081648518493997850
287760,6779004791977674754
287761,6731035457129319170
287762,5000000001456205017
287763,6921377536475678722
287764,6898834235965065217
287765,6930970772823672833
287766,7079819694256966443
287767,6915867341540608773
287768,6881000432450177798
287769,6910745465571330821
287770,6913954596540959493
287771,28903236
287772,6911411456927910662
287773,6900349476800596742
287774,6909495704536845057
287775,6903180947580422914
287776,6839138456443062274
287777,6651227417744509702
287778,6905458501439605510
287779,7001354550330362629
287780,7077314590019111686
287781,7029822576964717317
287782,6966027679103469570
287783,6932502057295284226
287784,7165210253218056194
287785,6700112820115213058
287786,6714178748888926977
287787,6619716589530909441
287788,6965914352482388737
287789,6773442341555489537
287790,7074073157363174170
287791,6995480595371428635
287792,6964553638014355457
287793,6974532179657230337
287794,7028794451581750062
287795,6908946955347479297
287796,6915943737159912194
287797,6883673347670985473
287798,6872209689476696834
287799,6695091069975218950
287800,7001742312703265538
287801,6607233347292760838
287802,6982559679217961754
287803,6916523953151019778
287804,223637439670730752
287805,6705633006624704514
287806,6717414955194271746
287807,6528244655610399490
287808,5000000001365004596
287809,6917632520129350402
287810,7091028119708715781
287811,6765394465755532037
287812,7095329025866205957
287813,6829693584304769798
287814,6748122195400067074
287815,6775827336018282497
287816,6898541727448058625
287817,6682996485233183490
287818,6910550490375834370
287819,6927026538600794882
287820,6781728069100079873
287821,6705058072617814018
287822,249597131358060544
287823,7051888419861023514
287824,6956494083539995394
287825,7056227823111326490
287826,6863596617832859650
287827,6579355910869781253
287828,6701996404732086273
287829,6917469120044796677
287830,6803010885871880965
287831,6923168775973915397
287832,6872120309181451010
287833,7043619797711522565
287834,6906572581147675397
287835,6902903877528537858
287836,7093677567949048619
287837,6919164872689535750
287838,6990864073508326150
287839,6916764794443827974
287840,6841966767347518213
287841,7043526881618709254
287842,7064981480925498118
287843,6944122050646788869
287844,7089504832436046598
287845,7098672314254019374
287846,7093224744765410050
287847,7095081476869409542
287848,7092500103277480706
287849,7092797506068990725
287850,7093491658196568838
287851,7093120413747776257
287852,7092129191172279041
287853,7091957722731580166
287854,7101965997531236353
287855,7095783750226807557
287856,7075709098469427202
287857,7241764761103616001
287858,7044198061676955650
287859,7044149063209831173
287860,7044179511856253702
287861,7044234486162590470
287862,7044158042643892997
287863,7092043809563216646
287864,7052372000513198081
287865,7093475514349931266
287866,7087958814938434306
287867,6725292588045174786
287868,6630893656356162310
287869,6995868642789296923
287870,7040292273636068097
287871,6999563947716119323
287872,6995855790594738970
287873,6995489408443075355
287874,7003557758888987393
287875,6989637587585485595
287876,7042628901998267137
287877,7003303705025973018
